id,start_date,end_date,CityMD_14th_St,CityMD_23rd_St,CityMD_37th_St,CityMD_57th_St,CityMD_67th_St,CityMD_86th_St,CityMD_88th_St,CityMD_Astoria,CityMD_Bayridge,CityMD_Boerum_Hill,CityMD_Forest_Hills,CityMD_Lake_Grove,CityMD_Long_Beach,CityMD_Massapequa,CityMD_Merrick,PC_Park_Slope,CityMD_Yonkers,Palisades,PC_Bellmore,PC_Carle_Place,PC_Commack,PC_East_Meadow,PC_Great_Neck,PC_Levittown,PC_Lindenhurst,PC_Lynbrook,PC_Maspeth,PC_Mineola,PC_Syosset
181,2016-10-21,2016-10-27,1316.419488,1095.877836,665.1443912,1070.130615,700.490661,1433.738059,1474.429634,433.168848,235.9702917,457.8904852,448.7985852,462.9403786,356.4534031,398.8537726,384.9538788,1027.047519,274.6714623,1089.73952,929.6601064,473.3124758,532.0072801,327.5412163,525.6253787,936.4797774,870.2870912,965.2040765,614.8196353,393.0953698,369.8592261
182,2016-10-28,2016-11-03,1318.444873,1097.123355,666.0324463,1071.863282,701.1512346,1435.56622,1477.221732,433.4902484,236.069525,458.3909605,449.576475,464.0797753,356.8467604,399.9783357,385.7574606,1028.744138,275.304719,1091.623357,930.5772915,473.943825,532.5757138,327.7441477,526.5866284,937.3705481,871.8081215,966.5859151,615.8702881,393.1597871,370.120143
183,2016-11-04,2016-11-10,1320.46299,1098.36497,666.9163103,1073.59193,701.8092277,1437.390737,1480.008327,433.809735,236.1680726,458.888652,450.3495961,465.213951,357.2378985,401.0974157,386.5566361,1030.43605,275.9343725,1093.501259,931.4916701,474.5725116,533.1419844,327.9459625,527.5453616,938.2598461,873.3268183,967.9669979,616.9190208,393.2240169,370.3798657
184,2016-11-11,2016-11-17,1322.473903,1099.602708,667.7960283,1075.316583,702.4646628,1439.211627,1482.789452,434.127332,236.2659442,459.3835934,451.1180147,466.3429659,357.6268446,402.2110808,387.3514623,1032.123289,276.5604714,1095.373275,932.4032621,475.1985613,533.7061104,328.1466736,528.5015959,939.1476777,874.8431927,969.3473269,617.9658438,393.2880605,370.6384058
185,2016-11-18,2016-11-24,1324.477673,1100.836599,668.6716442,1077.037267,703.117562,1441.028911,1485.565137,434.4430627,236.3631492,459.8758179,451.8817955,467.466879,358.0136257,403.319398,388.141995,1033.805889,277.1830636,1097.239451,933.3120872,475.8219998,534.2681104,328.3462937,529.4553489,940.034049,876.357256,970.726904,619.010767,393.3519189,370.8957749
186,2016-11-25,2016-12-01,1326.474361,1102.066671,669.5432014,1078.754007,703.7679472,1442.842607,1488.335414,434.7569505,236.459697,460.3653579,452.6410018,468.5857485,358.3982679,404.4224329,388.9282891,1035.483882,277.802196,1099.099832,934.2181648,476.442852,534.8280024,328.5448352,530.4066377,940.9189662,877.869019,972.105731,620.0538007,393.4155932,371.1519843
187,2016-12-02,2016-12-08,1328.464029,1103.292951,670.4107426,1080.466825,704.41584,1444.652733,1491.100314,435.0690179,236.5555966,460.8522454,453.3956956,469.6996311,358.780797,405.5202499,389.7103981,1037.157302,278.4179143,1100.954465,935.1215141,477.0611426,535.3858045,328.7423104,531.3554796,941.8024355,879.3784927,973.4838097,621.0949548,393.4790846,371.4070452
188,2016-12-09,2016-12-15,1330.446735,1104.515466,671.2743099,1082.175747,705.0612617,1446.459308,1493.859869,435.3792873,236.650857,461.3365118,454.1459377,470.8085829,359.1612384,406.6129119,390.4883746,1038.82618,279.0302634,1102.803395,936.0221541,477.676896,535.9415343,328.9387312,532.3018913,942.6844629,880.885688,974.8611422,622.1342392,393.542394,371.6609688
189,2016-12-16,2016-12-22,1332.422538,1105.734245,672.1339443,1083.880796,705.7042334,1448.26235,1496.614108,435.6877806,236.7454868,461.8181878,454.8917874,471.9126587,359.5396169,407.7004809,391.2622702,1040.490547,279.6392873,1104.646666,936.9201036,478.2901361,536.4952092,329.1341095,533.2458896,943.5650544,882.3906155,976.2377302,623.1716637,393.6055226,371.9137657
190,2016-12-23,2016-12-29,1334.391497,1106.949313,672.9896867,1085.581996,706.3447756,1450.061878,1499.363061,435.9945191,236.8394946,462.2973036,455.6333031,473.0119126,359.9159568,408.7830175,392.0321354,1042.150437,280.245029,1106.484321,937.8153811,478.9008866,537.0468466,329.3284569,534.187491,944.4442161,883.893286,977.6135756,624.207238,393.6684714,372.1654468
191,2016-12-30,2017-01-05,1336.353668,1108.160698,673.8415769,1087.27937,706.982909,1451.857909,1502.106759,436.2995239,236.9328888,462.773889,456.3705416,474.1063975,360.2902821,409.8605811,392.7980198,1043.805879,280.8475307,1108.316405,938.708005,479.5091708,537.5964635,329.5217849,535.1267119,945.3219539,885.39371,978.9886802,625.2409718,393.7312415,372.4160225
192,2017-01-06,2017-01-12,1338.309109,1109.368425,674.6896543,1088.972941,707.6186537,1453.650462,1504.845231,436.6028158,237.0256776,463.2479731,457.1035589,475.1961655,360.6626164,410.9332302,393.559972,1045.456904,281.4468337,1110.14296,939.5979936,480.1150114,538.1440765,329.7141046,536.0635683,946.1982738,886.891898,980.3630459,626.2728746,393.7938339,372.6655033
193,2017-01-13,2017-01-19,1340.257874,1110.572521,675.5339575,1090.662732,708.2520297,1455.439554,1507.578506,436.904415,237.1178689,463.7195844,457.8324096,476.2812677,361.0329827,412.0010221,394.3180395,1047.103543,282.0429785,1111.964029,940.4853648,480.7184313,538.6897024,329.9054271,536.9980763,947.0731816,888.3878605,981.7366745,627.3029559,393.8562496,372.9138995
194,2017-01-20,2017-01-26,1342.20002,1111.773011,676.3745247,1092.348766,708.8830566,1457.225202,1510.306614,437.2043415,237.2094707,464.1887513,458.5571474,477.3617544,361.4014036,413.0640129,395.0722693,1048.745827,282.6360048,1113.779653,941.3701364,481.3194525,539.2333574,330.0957632,537.9302517,947.9466831,889.8816077,983.1095678,628.3312251,393.9184897,373.1612211
195,2017-01-27,2017-02-02,1344.135599,1112.969921,677.2113934,1094.031065,709.5117538,1459.007424,1513.029583,437.5026148,237.3004907,464.6555013,459.2778249,478.437675,361.7679016,414.1222578,395.8227072,1050.383783,283.2259514,1115.589873,942.252326,481.9180972,539.7750578,330.2851237,538.86011,948.8187842,891.37315,984.4817276,629.3576916,393.9805552,373.4074782
196,2017-02-03,2017-02-09,1346.064667,1114.163275,678.0446005,1095.709652,710.1381406,1460.786238,1515.747442,437.7992542,237.3909364,465.1198615,459.9944935,479.5090782,362.1324984,415.175811,396.5693981,1052.017443,283.8128566,1117.39473,943.1319511,482.5143869,540.3148194,330.4735191,539.7876668,949.6894907,892.8624975,985.8531558,630.3823645,394.0424471,373.6526804
197,2017-02-10,2017-02-16,1347.987275,1115.353099,678.8741824,1097.384548,710.7622359,1462.56166,1518.460218,438.0942785,237.4808153,465.5818587,460.7072037,480.5760116,362.4952156,416.2247257,397.3123864,1053.646836,284.3967576,1119.194265,944.0090288,483.1083429,540.852658,330.6609596,540.7129374,950.5588082,894.3496602,987.2238541,631.405253,394.1041663,373.8968375
198,2017-02-17,2017-02-23,1349.903476,1116.539417,679.7001747,1099.055775,711.3840583,1464.333707,1521.167941,438.3877064,237.5701346,466.0415191,461.4160051,481.6385222,362.8560743,417.269054,398.0517152,1055.271989,284.9776912,1120.988517,944.8835763,483.6999863,541.3885891,330.8474554,541.6359368,951.4267424,895.8346483,988.5938243,632.4263661,394.1657139,374.1399591
199,2017-02-24,2017-03-02,1351.813322,1117.722254,680.5226128,1100.723354,712.0036264,1466.102397,1523.870637,438.679556,237.6589015,466.4988685,462.1209462,482.6966561,363.2150953,418.3088472,398.7874273,1056.892931,285.5556933,1122.777525,945.7556104,484.2893378,541.9226282,331.0330165,542.5566801,952.2932991,897.3174716,989.9630682,633.445713,394.2270909,374.3820545
200,2017-03-03,2017-03-09,1353.716863,1118.901633,681.3415314,1102.387308,712.6209583,1467.867746,1526.568335,438.9698454,237.7471229,466.9539322,462.8220746,483.7504588,363.572299,419.3441557,399.5195644,1058.509692,286.1307993,1124.561329,946.6251478,484.8764179,542.4547903,331.2176529,543.475182,953.1584837,898.7981401,991.3315875,634.4633025,394.2882981,374.6231331
201,2017-03-10,2017-03-16,1355.61415,1120.077578,682.1569646,1104.047657,713.2360721,1469.62977,1529.261061,439.258592,237.8348057,467.4067352,463.519437,484.7999748,363.9277054,420.3750289,400.2481675,1060.122298,286.7030437,1126.339967,947.4922051,485.4612467,542.9850904,331.401374,544.3914571,954.0223019,900.2766634,992.6993842,635.4791434,394.3493367,374.863204
202,2017-03-17,2017-03-23,1357.505233,1121.250114,682.9689461,1105.704423,713.8489856,1471.388487,1531.948843,439.5458132,237.9219567,467.857302,464.2130792,485.8452481,364.2813343,421.4015153,400.9732769,1061.730776,287.2724605,1128.113476,948.3567985,486.0438441,543.5135434,331.5841896,545.3055201,954.8847593,901.7530514,994.0664598,636.4932446,394.4102074,375.1022762
203,2017-03-24,2017-03-30,1359.390159,1122.419262,683.777509,1107.357625,714.4597162,1473.143912,1534.631707,439.8315261,238.0085825,468.3056567,464.9030462,486.8863218,364.6332051,422.4236628,401.6949323,1063.335156,287.839083,1129.881894,949.2189444,486.6242298,544.0401638,331.7661089,546.2173851,955.7458613,903.2273136,995.4328161,637.5056147,394.4709113,375.3403586
204,2017-03-31,2017-04-06,1361.268979,1123.585046,684.5826859,1109.007285,715.0682813,1474.896061,1537.309679,440.1157473,238.0946894,468.7518229,465.5893822,487.9232384,364.9833368,423.4415182,402.4131723,1064.935462,288.402944,1131.645259,950.0786587,487.2024229,544.564966,331.9471411,547.1270665,956.6056134,904.6994596,996.7984549,638.5162625,394.5314494,375.57746
205,2017-04-07,2017-04-13,1363.141739,1124.747489,685.3845092,1110.653423,715.6746981,1476.644951,1539.982787,440.3984933,238.180284,469.1958241,466.2721303,488.9560398,365.3317482,424.4551276,403.1280354,1066.531723,288.9640755,1133.403607,950.9359572,487.7784427,545.0879643,332.1272955,548.0345782,957.464021,906.169499,998.163378,639.5251964,394.5918225,375.813589
206,2017-04-14,2017-04-20,1365.008487,1125.906613,686.1830104,1112.296059,716.2789835,1478.390598,1542.651055,440.6797802,238.2653724,469.6376831,466.951333,489.984767,365.6784577,425.4645362,403.8395589,1068.123964,289.522509,1135.156973,951.7908558,488.352308,545.6091727,332.3065808,548.9399341,958.3210896,907.6374411,999.527587,640.5324249,394.6520315,376.0487543
207,2017-04-21,2017-04-27,1366.869269,1127.062441,686.9782208,1113.935213,716.8811542,1480.133018,1545.314511,440.959624,238.3499607,470.0774225,467.6270322,491.0094605,366.0234835,426.4697887,404.5477797,1069.712212,290.0782756,1136.905394,952.6433698,488.9240372,546.1286052,332.485006,549.8431481,959.1768245,909.1032953,1000.891084,641.5379565,394.7120774,376.2829642
208,2017-04-28,2017-05-04,1368.724131,1128.214994,687.7701711,1115.570906,717.4812266,1481.872225,1547.973179,441.2380402,238.4340551,470.5150644,468.2992686,492.0301602,366.3668434,427.4709287,405.2527341,1071.296492,290.6314056,1138.648906,953.4935148,489.4936488,546.6462755,332.6625796,550.7442336,960.031231,910.5670708,1002.25387,642.5417996,394.7719611,376.5162271
209,2017-05-05,2017-05-11,1370.57312,1129.364295,688.5588918,1117.203156,718.0792172,1483.608236,1550.627084,441.5150444,238.5176613,470.9506308,468.9680826,493.0469052,366.7085549,428.4679993,405.9544576,1072.87683,291.1819288,1140.387542,954.3413058,490.0611607,547.1621971,332.8393103,551.6432041,960.8843144,912.028777,1003.615947,643.5439623,394.8316835,376.7485511
210,2017-05-12,2017-05-18,1372.416279,1130.510365,689.3444126,1118.831983,718.6751419,1485.341067,1553.276253,441.7906515,238.6007852,471.3841431,469.6335136,494.0597341,367.0486353,429.4610428,406.6529852,1074.453252,291.7298747,1142.121338,955.1867581,490.6265908,547.6763835,333.0152064,552.540073,961.7360799,913.4884229,1004.977317,644.544453,394.8912455,376.9799445
211,2017-05-19,2017-05-25,1374.253654,1131.653225,690.126763,1120.457406,719.2690168,1487.070732,1555.920709,442.0648765,238.6834325,471.8156224,470.2956003,495.068685,367.3871016,430.4501008,407.3483513,1076.025782,292.2752718,1143.850328,956.0298864,491.1899568,548.1888479,333.1902762,553.4348535,962.5865329,914.9460177,1006.337981,645.5432797,394.9506479,377.210415
212,2017-05-26,2017-06-01,1376.085288,1132.792897,690.9059722,1122.079445,719.8608575,1488.797246,1558.560478,442.337734,238.7656088,472.2450896,470.954381,496.0737952,367.7239706,431.4352142,408.0405898,1077.594445,292.8181486,1145.574545,956.8707057,491.7512759,548.6996034,333.3645279,554.3275586,963.4356785,916.4015702,1007.697942,646.5404506,395.0098916,377.4399707
213,2017-06-02,2017-06-08,1377.911224,1133.929401,691.6820686,1123.698119,720.4506796,1490.520625,1561.195584,442.6092384,238.8473196,472.6725651,471.6098929,497.0751015,368.0592586,432.4164233,408.7297339,1079.159266,293.3585329,1147.294024,957.7092305,492.3105653,549.2086629,333.5379694,555.2182013,964.2835219,917.8550895,1009.0572,647.5359738,395.0689775,377.6686194
214,2017-06-09,2017-06-15,1379.731505,1135.062758,692.4550806,1125.313445,721.0384985,1492.240885,1563.826052,442.8794038,238.9285703,473.0980691,472.2621728,498.0726403,368.3929818,433.3937675,409.4158162,1080.720269,293.8964519,1149.008796,958.5454752,492.8678418,549.7160393,333.7106088,556.1067943,965.1300681,919.3065845,1010.415758,648.529857,395.1279065,377.8963686
215,2017-06-16,2017-06-22,1381.546175,1136.192989,693.225036,1126.925444,721.6243293,1493.958038,1566.451905,443.1482443,239.0093661,473.5216215,472.9112569,499.0664471,368.7251563,434.367286,410.0988689,1082.277479,294.4319325,1150.718895,959.3794543,493.4231223,550.2217451,333.8824538,556.9933503,965.9753223,920.756064,1011.773617,649.5221083,395.1866794,378.1232261
216,2017-06-23,2017-06-29,1383.355273,1137.320114,693.9919621,1128.534132,722.2081871,1495.672101,1569.073167,443.4157736,239.0897124,473.9432418,473.5571805,500.0565572,369.0557976,435.3370169,410.7789237,1083.830918,294.9650011,1152.424353,960.211182,493.9764231,550.7257928,334.053512,557.8778819,966.8192896,922.2035366,1013.130779,650.5127355,395.2452971,378.3491992
217,2017-06-30,2017-07-06,1385.158842,1138.444153,694.755886,1130.139529,722.7900866,1497.383088,1571.689862,443.6820051,239.1696142,474.3629493,474.1999787,501.0430053,369.3849212,436.3029979,411.4560116,1085.380611,295.4956836,1154.125202,961.0406722,494.5277605,551.2281948,334.2237911,558.7604014,967.661975,923.6490112,1014.487245,651.5017463,395.3037604,378.5742954
218,2017-07-07,2017-07-13,1386.956923,1139.565126,695.5168345,1131.741652,723.3700425,1499.091014,1574.302013,443.9469522,239.2490766,474.7807628,474.8396857,502.0258253,369.7125424,437.2652663,412.1301632,1086.926581,296.0240055,1155.821474,961.8679389,495.0771506,551.7289633,334.3932985,559.6409211,968.5033834,925.0924963,1015.843017,652.4891485,395.3620701,378.798522
219,2017-07-14,2017-07-20,1388.749555,1140.683053,696.2748338,1133.34052,723.9480693,1500.795892,1576.909644,444.2106279,239.3281044,475.1967011,475.4763351,503.0050511,370.038676,438.2238584,412.8014087,1088.468851,296.5499919,1157.513199,962.6929959,495.6246092,552.2281102,334.5620416,560.5194533,969.3435199,926.5340004,1017.198097,653.4749497,395.4202271,379.0218862
220,2017-07-21,2017-07-27,1390.53678,1141.797952,697.0299098,1134.93615,724.5241813,1502.497738,1579.512777,444.4730451,239.4067027,475.6107825,476.1099601,503.9807155,370.3633369,439.1788102,413.4697776,1090.007444,297.0736674,1159.200409,963.5158569,496.1701519,552.7256477,334.7300276,561.39601,970.1823893,927.9735322,1018.552487,654.4591575,395.4782322,379.244395
221,2017-07-28,2017-08-03,1392.318635,1142.909844,697.7820882,1136.52856,725.0983927,1504.196564,1582.111436,444.7342165,239.4848761,476.0230252,476.7405933,504.9528514,370.6865395,440.1301571,414.1352991,1091.542382,297.5950563,1160.883133,964.3365353,496.7137943,553.2215873,334.8972636,562.270603,971.0199967,929.4110999,1019.906187,655.4417793,395.5360862,379.4660555
222,2017-08-04,2017-08-10,1394.095161,1144.018747,698.5313942,1138.117767,725.6707175,1505.892387,1584.705643,444.9941547,239.5626294,476.4334469,477.3682667,505.9214908,371.0082982,441.0779338,414.7980018,1093.073689,298.1141824,1162.561404,965.1550446,497.2555515,553.7159408,335.0637567,563.1432442,971.8563468,930.8467121,1021.259201,656.4228228,395.5937899,379.6868747
223,2017-08-11,2017-08-17,1395.866395,1145.124681,699.2778527,1139.703789,726.2411694,1507.585219,1587.295421,445.2528719,239.6399672,476.8420652,477.9930117,506.8866655,371.3286269,442.0221748,415.457914,1094.601385,298.6310691,1164.235249,965.971398,497.7954386,554.2087198,335.2295138,564.0139454,972.6914445,932.280377,1022.611528,657.4022953,395.651344,379.9068593
224,2017-08-18,2017-08-24,1397.632376,1146.227664,700.0214883,1141.286643,726.8097622,1509.275074,1589.880792,445.5103802,239.7168941,477.2488975,478.6148594,507.8484066,371.6475397,442.9629137,416.1150635,1096.125494,299.1457395,1165.904699,966.7856087,498.3334705,554.6999354,335.3945418,564.882718,973.5252946,933.7121028,1023.963171,658.3802041,395.7087495,380.1260162
225,2017-08-25,2017-08-31,1399.393141,1147.327714,700.7623251,1142.866345,727.3765093,1510.961966,1592.461778,445.7666916,239.7934145,477.6539607,479.2338403,508.8067449,371.9650501,443.9001837,416.7694776,1097.646036,299.6582163,1167.569784,967.5976896,498.8696619,555.1895992,335.5588473,565.7495735,974.357902,935.1418979,1025.314132,659.3565565,395.7660071,380.344352
226,2017-09-01,2017-09-07,1401.148729,1148.42485,701.5003872,1144.442913,727.9414242,1512.645909,1595.038401,446.0218178,239.8695328,478.0572717,479.8499841,509.7617108,372.2811716,444.8340176,417.4211832,1099.163034,300.1685218,1169.230532,968.4076537,499.4040272,555.677722,335.7224371,566.6145234,975.1892713,936.5697702,1026.664411,660.3313598,395.8231176,380.5618733
227,2017-09-08,2017-09-14,1402.899174,1149.51909,702.2356981,1146.016363,728.5045201,1514.326916,1597.610682,446.2757704,239.9452533,478.4588471,480.4633206,510.7133342,372.5959175,445.7644477,418.0702068,1100.676509,300.676678,1170.886971,969.2155137,499.9365809,556.1643151,335.8853176,567.4775788,976.0194073,937.9957279,1028.014011,661.3046212,395.8800817,380.7785867
228,2017-09-15,2017-09-21,1404.644514,1150.610452,702.968281,1147.586711,729.06581,1516.005001,1600.178644,446.5285608,240.0205804,478.858703,481.0738786,511.6616445,372.9093009,446.6915057,418.7165745,1102.186482,301.1827064,1172.53913,970.0212823,500.467337,556.6493892,336.0474955,568.338751,976.8483148,939.4197791,1029.362933,662.2763478,395.9369002,380.9944985
229,2017-09-22,2017-09-28,1406.384786,1151.698954,703.6981591,1149.153976,729.6253068,1517.680177,1602.742308,446.7802003,240.0955181,479.2568557,481.6816867,512.6066708,373.2213345,447.6152228,419.3603121,1103.692974,301.6866285,1174.187038,970.8249719,500.9963096,557.1329551,336.2089769,569.1980508,977.6759982,940.8419316,1030.711179,663.2465466,395.9935739,381.2096152
230,2017-09-29,2017-10-05,1408.120023,1152.784613,704.4253548,1150.718171,730.1830234,1519.352458,1605.301694,447.0306998,240.1700707,479.653321,482.2867729,513.5484418,373.5320312,448.5356299,420.0014448,1105.196005,302.1884651,1175.830721,971.626595,501.5235124,557.6150235,336.3697683,570.0554894,978.5024624,942.2621935,1032.058751,664.2152248,396.0501035,381.4239429
231,2017-10-06,2017-10-12,1409.850262,1153.867447,705.1498907,1152.279315,730.7389724,1521.021856,1607.856824,447.2800704,240.2442422,480.0481145,482.889165,514.4869858,373.8414034,449.4527573,420.6399976,1106.695596,302.6882368,1177.470208,972.4261639,502.0489592,558.0956049,336.5298757,570.9110774,979.3277119,943.6805725,1033.405649,665.1823892,396.1064898,381.637488
232,2017-10-13,2017-10-19,1411.575538,1154.947474,705.8717888,1153.837422,731.2931662,1522.688384,1610.407719,447.5283228,240.3180365,480.4412515,483.4888901,515.4223305,374.1494634,450.366635,421.2759949,1108.191768,303.1859639,1179.105525,973.2236907,502.5726633,558.5747097,336.6893054,571.7648257,980.1517513,945.0970765,1034.751875,666.1480467,396.1627336,381.8502565
233,2017-10-20,2017-10-26,1413.295884,1156.02471,706.591071,1155.392509,731.8456173,1524.352057,1612.954399,447.7754675,240.3914577,480.8327473,484.085975,516.3545035,374.4562234,451.2772924,421.9094611,1109.684541,303.6816664,1180.7367,974.0191876,503.0946381,559.0523482,336.8480633,572.6167449,980.9745852,946.5117132,1036.097431,667.1122043,396.2188355,382.0622545
234,2017-10-27,2017-11-02,1415.011335,1157.099172,707.3077586,1156.94459,732.3963378,1526.012885,1615.496886,448.0215151,240.4645095,481.2226169,484.6804461,517.2835319,374.7616954,452.1847585,422.5404198,1111.173934,304.1753639,1182.363759,974.8126665,503.6148968,559.5285307,337.0061555,573.4668454,981.796218,947.9244903,1037.442319,668.0748688,396.2747963,382.2734879
235,2017-11-03,2017-11-09,1416.721924,1158.170877,708.0218731,1158.493683,732.9453399,1527.670883,1618.035198,448.2664758,240.5371958,481.6108749,485.2723292,518.2094425,375.0658912,453.0890621,423.1688946,1112.659967,304.6670759,1183.986728,975.6041391,504.1334524,560.003267,337.1635877,574.3151377,982.6166544,949.3354155,1038.78654,669.0360468,396.3306167,382.4839628
236,2017-11-10,2017-11-16,1418.427685,1159.239842,708.7334353,1160.039802,733.4926356,1529.326063,1620.569357,448.5103597,240.6095203,481.9975359,485.86165,519.1322615,375.3688223,453.9902312,423.7949087,1114.142661,305.1568213,1185.605633,976.3936173,504.6503176,560.4765674,337.3203658,575.1616321,983.4358987,950.7444964,1040.130095,669.9957452,396.3862975,382.6936849
237,2017-11-17,2017-11-23,1420.128651,1160.306083,709.4424661,1161.582963,734.0382366,1530.978437,1623.099383,448.7531769,240.6814867,482.3826144,486.4484336,520.052015,375.6705004,454.8882938,424.4184847,1115.622033,305.6446191,1187.220501,977.1811127,505.1655053,560.9484416,337.4764954,576.0063389,984.2539554,952.1517404,1041.472987,670.9539705,396.4418394,382.9026599
238,2017-11-24,2017-11-30,1421.824854,1161.369617,710.1489857,1163.123181,734.5821547,1532.628019,1625.625295,448.9949372,240.7530987,482.7661244,487.0327048,520.9687287,375.9709367,455.7832772,425.0396452,1117.098105,306.1304877,1188.831356,977.9666369,505.6790279,561.4188993,337.6319823,576.8492682,985.0708289,953.5571551,1042.815215,671.9107294,396.4972431,383.1108937
239,2017-12-01,2017-12-07,1423.516327,1162.43046,710.8530145,1164.660471,735.1244015,1534.274819,1628.147114,449.2356504,240.8243598,483.1480799,487.614488,521.8824279,376.2701424,456.6752084,425.6584122,1118.570894,306.6144452,1190.438225,978.7502011,506.1908979,561.8879502,337.7868319,577.6904301,985.8865237,954.9607479,1044.156783,672.8660285,396.5525092,383.3183919
240,2017-12-08,2017-12-14,1425.203101,1163.488627,711.5545724,1166.194847,735.6649884,1535.918852,1630.664858,449.475326,240.8952736,483.5284946,488.1938072,522.7931377,376.5681284,457.5641142,426.2748077,1120.040419,307.0965097,1192.041131,979.5318167,506.7011275,562.355604,337.9410498,578.5298344,986.701044,956.3625262,1045.497692,673.8198742,396.6076385,383.5251599
241,2017-12-15,2017-12-21,1426.885208,1164.544135,712.2536791,1167.726325,736.2039267,1537.560128,1633.178547,449.7139734,240.9658435,483.9073822,488.7706861,523.7008825,376.8649057,458.4500207,426.8888531,1121.506699,307.5766989,1193.640101,980.311495,507.2097289,562.8218699,338.0946414,579.3674912,987.5143943,957.7624974,1046.837942,674.772273,396.6626317,383.7312034
242,2017-12-22,2017-12-28,1428.56268,1165.597,712.9503539,1169.25492,736.7412278,1539.198661,1635.6882,449.9516021,241.0360729,484.284756,489.345148,524.6056868,377.160485,459.3329539,427.5005695,1122.969753,308.0550302,1195.235158,981.089247,507.7167139,563.2867575,338.2476121,580.20341,988.3265789,959.1606686,1048.177536,675.7232313,396.7174895,383.9365278
243,2017-12-29,2018-01-04,1430.235546,1166.647236,713.6446162,1170.780646,737.2769026,1540.834462,1638.193837,450.1882211,241.1059652,484.6606292,489.9172158,525.5075747,377.4548767,460.2129394,428.109978,1124.429599,308.5315207,1196.826326,981.8650838,508.2220945,563.7502759,338.399967,581.0376007,989.137602,960.5570472,1049.516475,676.6727555,396.7722126,384.1411384
244,2018-01-05,2018-01-11,1431.903838,1167.69486,714.3364849,1172.303517,737.8109622,1542.467543,1640.695476,450.4238397,241.1755238,485.0350149,490.4869123,526.4065697,377.7480914,461.0900023,428.717099,1125.886255,309.0061874,1198.41363,982.6390163,508.7258824,564.2124342,338.5517115,581.8700728,989.9474679,961.9516404,1050.854761,677.620852,396.8268015,384.3450406
245,2018-01-12,2018-01-18,1433.567585,1168.739886,715.0259788,1173.823549,738.3434175,1544.097917,1643.193137,450.6584666,241.2447519,485.407926,491.0542597,527.3026952,378.0401393,461.9641674,429.3219529,1127.33974,309.479047,1199.997094,983.4110553,509.2280891,564.6732417,338.7028506,582.7008359,990.7561808,963.3444552,1052.192394,678.5675269,396.8812571,384.5482396
246,2018-01-19,2018-01-25,1435.226819,1169.782331,715.7131163,1175.340754,738.8742791,1545.725594,1645.686837,450.8921107,241.3136527,485.7793751,491.6192799,528.1959745,378.3310305,462.8354594,429.9245597,1128.79007,309.9501158,1201.576741,984.1812114,509.728726,565.1327071,338.8533895,583.5298993,991.563745,964.7354988,1053.529377,679.5127866,396.9355799,384.7507407
247,2018-01-26,2018-02-01,1436.881567,1170.822208,716.3979158,1176.855147,739.4035578,1547.350587,1648.176596,451.1247808,241.3822293,486.1493748,492.1819947,529.0864302,378.6207751,463.7039024,430.5249392,1130.237264,310.4194102,1203.152594,984.9494954,510.2278046,565.5908395,339.0033331,584.3572724,992.3701647,966.1247782,1054.86571,680.4566372,396.9897707,384.9525489
248,2018-02-02,2018-02-08,1438.531861,1171.859533,717.0803953,1178.366743,739.9312641,1548.972907,1650.662432,451.3564854,241.450485,486.5179373,492.7424253,529.9740849,378.9093829,464.5695201,431.1231109,1131.681339,310.886946,1204.724677,985.7159178,510.7253358,566.0476475,339.1526865,585.1829645,993.1754439,967.5123004,1056.201396,681.3990848,397.0438301,385.1536695
249,2018-02-09,2018-02-15,1440.177728,1172.89432,717.7605727,1179.875555,740.4574084,1550.592566,1653.144362,451.587233,241.5184228,486.885075,493.3005929,530.8589607,379.1968637,465.4323363,431.7190939,1133.122313,311.3527391,1206.293012,986.4804889,511.2213309,566.5031399,339.3014544,586.0069846,993.979587,968.8980723,1057.536436,682.3401356,397.0977587,385.3541073
250,2018-02-16,2018-02-22,1441.819197,1173.926584,718.4384655,1181.381597,740.982001,1552.209575,1655.622406,451.8170319,241.5860456,487.2507998,493.856518,531.7410797,379.483227,466.2923741,432.3129072,1134.560203,311.8168049,1207.857623,987.2432192,511.7158008,566.9573252,339.4496418,586.8293421,994.7825979,970.282101,1058.870831,683.2797956,397.1515573,385.5538674
251,2018-02-23,2018-03-01,1443.456298,1174.95634,719.1140914,1182.884882,741.5050521,1553.823946,1658.09658,452.0458904,241.6533567,487.6151237,494.4102213,532.6204634,379.7684824,467.1496563,432.9045695,1135.995025,312.2791587,1209.41853,988.0041189,512.2087562,567.4102121,339.5972533,587.6500457,995.5844808,971.6643931,1060.204583,684.2180708,397.2052263,385.7529546
252,2018-03-02,2018-03-08,1445.089057,1175.983602,719.7874674,1184.385424,742.0265719,1555.435691,1660.566904,452.2738166,241.7203587,487.9780583,494.9617228,533.4971333,380.0526392,468.0042057,433.4940993,1137.426797,312.7398157,1210.975758,988.7631981,512.7002078,567.8618089,339.7442937,588.4691045,996.3852397,973.0449556,1061.537692,685.1549672,397.2587666,385.951374
